,use
2016-07-15 17:28:58,4.63365
2016-07-15 17:38:58,0.42985
2016-07-15 18:10:58,3.368233333
2016-07-15 19:00:58,1.24655
2016-07-15 19:11:58,3.441483333
2016-07-15 19:52:58,4.471733333
2016-07-15 20:05:58,1.562483333
2016-07-15 20:48:58,1.304016667
2016-07-15 21:11:58,1.077016667
2016-07-15 21:31:58,1.068483333
2016-07-15 21:52:58,0.631833333
2016-07-15 22:05:58,10.39116667
2016-07-15 22:41:58,10.41353333
2016-07-15 23:27:58,5.643016667
2016-07-15 23:32:58,0.691633333
2016-07-15 23:37:58,6.617416667
2016-07-15 23:58:58,6.1112
2016-07-16 00:05:58,1.873783333
2016-07-16 00:16:58,1.102266667
2016-07-16 00:27:58,5.054216667
2016-07-16 00:33:58,0.81435
2016-07-16 00:34:58,4.030833333
2016-07-16 01:00:58,4.083033333
2016-07-16 02:10:58,5.07365
2016-07-16 02:32:58,6.16095
2016-07-16 02:55:58,6.051016667
2016-07-16 03:01:58,1.555466667
2016-07-16 03:20:58,5.363316667
2016-07-16 03:58:58,1.26255
2016-07-16 04:31:58,3.592366667
2016-07-16 05:16:58,5.7613
2016-07-16 06:13:58,3.427116667
2016-07-16 06:18:58,1.640983333
2016-07-16 07:41:58,5.305383333
2016-07-16 07:46:58,1.67725
2016-07-16 09:04:58,3.267166667
2016-07-16 09:13:58,0.93
2016-07-16 09:58:58,4.433266667
2016-07-16 10:03:58,1.749916667
2016-07-16 14:38:58,6.170733333
2016-07-16 14:39:58,0.970016667
2016-07-16 16:15:58,6.583216667
2016-07-16 16:20:58,2.360183333
2016-07-16 16:39:58,6.6865
2016-07-16 16:45:58,2.217483333
2016-07-16 17:00:58,6.459483333
2016-07-16 17:19:58,6.675116667
2016-07-16 17:29:58,0.492016667
2016-07-16 17:39:58,6.48865
2016-07-16 17:48:58,0.984716667
2016-07-16 17:57:58,4.267266667
2016-07-16 18:10:58,1.122666667
2016-07-16 18:18:58,6.60505
2016-07-16 18:28:58,2.0033
2016-07-16 18:41:58,6.539416667
2016-07-16 18:50:58,0.949366667
2016-07-16 19:01:58,6.547233333
2016-07-16 19:12:58,2.112
2016-07-16 19:22:58,6.473416667
2016-07-16 19:31:58,2.056566667
2016-07-16 19:41:58,4.250416667
2016-07-16 19:51:58,1.23545
2016-07-16 20:04:58,4.516966667
2016-07-16 20:12:58,1.585316667
2016-07-16 20:26:58,5.366716667
2016-07-16 20:33:58,1.2924
2016-07-16 20:50:58,6.52185
2016-07-16 20:56:58,2.547183333
2016-07-16 21:33:58,6.54345
2016-07-17 02:32:58,4.95625
2016-07-17 02:57:58,1.19695
2016-07-17 03:14:58,6.1704
2016-07-17 03:41:58,5.954733333
2016-07-17 03:46:58,1.1897
2016-07-17 04:15:58,4.985833333
2016-07-17 04:20:58,1.641116667
2016-07-17 05:01:58,5.5771
2016-07-17 05:06:58,1.0603
2016-07-17 05:51:58,0.526816667
2016-07-17 06:52:58,5.04015
2016-07-17 06:57:58,1.192316667
2016-07-17 09:04:58,3.3379
2016-07-17 09:15:58,0.494666667
2016-07-17 10:01:58,5.620716667
2016-07-17 10:06:58,1.006466667
2016-07-17 11:07:58,3.246616667
2016-07-17 15:36:58,6.19485
2016-07-17 15:37:58,0.4927
2016-07-17 16:10:58,5.295183333
2016-07-17 16:11:58,0.219883333
2016-07-17 16:36:58,4.806416667
2016-07-17 16:37:58,0.162566667
2016-07-17 16:41:58,7.68715
2016-07-17 16:46:58,2.884633333
2016-07-17 17:03:58,8.224483333
2016-07-17 17:10:58,3.34655
2016-07-17 17:22:58,4.265083333
2016-07-17 17:30:58,3.088583333
2016-07-17 17:40:58,6.66665
2016-07-17 18:00:58,4.374816667
2016-07-17 18:05:58,11.77396667
2016-07-17 18:20:58,11.50938333
2016-07-17 18:35:58,4.3691
2016-07-17 18:41:58,7.9616
2016-07-17 18:57:58,6.7089
2016-07-17 19:03:58,10.01328333
2016-07-17 19:15:58,6.888133333
2016-07-17 19:23:58,5.024966667
2016-07-17 19:30:58,10.4164
2016-07-17 19:44:58,9.886766667
2016-07-17 19:50:58,4.18995
2016-07-17 19:55:58,10.56745
2016-07-17 20:16:58,5.52535
2016-07-17 20:19:58,1.0909
2016-07-17 20:22:58,6.879833333
2016-07-17 20:33:58,5.5993
2016-07-17 20:39:58,10.99378333
2016-07-17 20:40:58,7.49915
2016-07-17 20:53:58,7.19295
2016-07-17 20:59:58,10.79546667
2016-07-17 21:10:58,10.97021667
2016-07-17 21:15:58,3.335166667
2016-07-17 21:24:58,6.806533333
2016-07-17 21:39:58,1.518333333
2016-07-17 21:46:58,7.332333333
2016-07-17 22:01:58,1.285883333
2016-07-17 22:09:58,6.843233333
2016-07-17 22:19:58,1.700083333
2016-07-18 01:36:58,6.210966667
2016-07-18 01:54:58,5.951583333
2016-07-18 02:00:58,2.04085
2016-07-18 02:04:58,1.1076
2016-07-18 02:17:58,4.089933333
2016-07-18 02:47:58,5.979166667
2016-07-18 02:52:58,1.866266667
2016-07-18 03:26:58,5.693566667
2016-07-18 03:31:58,1.075933333
2016-07-18 04:13:58,5.7036
2016-07-18 04:17:58,1.791183333
2016-07-18 05:10:58,5.932883333
2016-07-18 05:14:58,2.41015
2016-07-18 06:22:58,3.775516667
2016-07-18 06:27:58,1.75955
2016-07-18 09:20:58,5.947066667
2016-07-18 11:05:58,6.370566667
2016-07-18 11:13:58,1.0645
2016-07-18 11:36:58,6.071283333
2016-07-18 12:08:58,6.186033333
2016-07-18 12:13:58,1.163883333
2016-07-18 17:53:58,4.250016667
2016-07-18 18:57:58,0.780833333
2016-07-18 19:18:58,0.781633333
2016-07-18 20:19:58,1.948083333
2016-07-18 20:39:58,1.360566667
2016-07-18 22:20:58,1.144766667
2016-07-18 22:34:58,4.22345
2016-07-18 23:15:58,7.074016667
2016-07-18 23:45:58,1.237216667
2016-07-19 00:45:58,4.408266667
2016-07-19 01:08:58,4.416533333
2016-07-25 02:59:58,4.083433333
2016-07-25 03:00:58,6.841166667
2016-07-25 04:29:58,0.387566667
2016-07-25 04:41:58,5.825166667
2016-07-25 04:48:58,2.0427
2016-07-25 05:10:58,1.4262
2016-07-25 05:27:58,5.690133333
2016-07-25 05:33:58,1.952883333
2016-07-25 05:53:58,5.436933333
2016-07-25 06:22:58,5.472516667
2016-07-25 06:56:58,4.7066
2016-07-25 07:42:58,4.6294
2016-07-25 08:38:58,1.21955
2016-07-25 09:20:58,5.618083333
2016-07-25 09:29:58,1.276166667
2016-07-25 10:10:58,5.445066667
2016-07-25 10:15:58,0.433816667
2016-07-25 10:58:58,1.749133333
2016-07-25 11:05:58,5.84555
2016-07-25 11:11:58,1.842666667
2016-07-25 11:36:58,4.929183333
2016-07-25 11:42:58,1.240216667
2016-07-25 12:06:58,6.266366667
2016-07-25 12:25:58,5.775466667
2016-07-25 12:44:58,5.935916667
2016-07-25 13:01:58,6.262016667
2016-07-25 13:08:58,0.199833333
2016-07-25 13:19:58,6.96745
2016-07-25 14:06:58,4.00375
2016-07-25 14:53:58,0.412016667
2016-07-25 15:12:58,0.868333333
2016-07-25 15:21:58,3.640466667
2016-07-25 15:28:58,10.2774
2016-07-25 15:34:58,0.3151
2016-07-25 15:37:58,4.79405
2016-07-25 15:50:58,10.35021667
2016-07-25 15:51:58,6.971283333
2016-07-25 15:56:58,2.44865
2016-07-25 16:11:58,0.356583333
2016-07-25 16:14:58,6.876583333
2016-07-25 16:30:58,0.082566667
2016-07-25 16:33:58,6.810133333
2016-07-25 16:38:58,10.20873333
2016-07-25 16:40:58,4.702983333
2016-07-25 16:52:58,6.601933333
2016-07-25 17:09:58,0.442133333
2016-07-25 17:21:58,9.989283333
2016-07-25 17:27:58,5.346383333
2016-07-25 17:29:58,0.748866667
2016-07-25 18:00:58,8.889616667
2016-07-25 18:20:58,4.40335
2016-07-25 18:35:58,3.549383333
2016-07-25 18:51:58,1.102266667
2016-07-25 18:58:58,6.401366667
2016-07-25 18:59:58,9.879266667
2016-07-25 19:02:58,12.68775
2016-07-25 19:06:58,8.346866667
2016-07-25 19:13:58,6.652466667
2016-07-25 19:15:58,4.267633333
2016-07-25 19:19:58,7.615716667
2016-07-25 19:24:58,12.4565
2016-07-25 19:26:58,9.302816667
2016-07-25 19:43:58,10.76463333
2016-07-25 19:52:58,3.529733333
2016-07-25 20:00:58,7.039816667
2016-07-25 20:04:58,11.00473333
2016-07-25 20:18:58,4.225866667
2016-07-25 20:19:58,0.5913
2016-07-25 20:26:58,10.26156667
2016-07-25 20:35:58,3.776066667
2016-07-25 20:50:58,10.91166667
2016-07-25 20:56:58,1.969483333
2016-07-25 21:13:58,1.406066667
2016-07-25 21:15:58,6.108266667
2016-07-25 21:22:58,3.461
2016-07-25 21:33:58,2.4122
2016-07-25 21:45:58,7.676616667
2016-07-25 21:52:58,5.699916667
2016-07-25 21:54:58,2.248366667
2016-07-25 22:16:58,6.993416667
2016-07-25 22:21:58,2.012166667
2016-07-25 22:50:58,4.064716667
2016-07-25 22:51:58,9.879366667
2016-07-25 22:57:58,5.14215
2016-07-25 23:15:58,10.4636
2016-07-25 23:21:58,5.145983333
2016-07-25 23:22:58,0.72785
2016-07-25 23:53:58,6.536716667
2016-07-26 00:00:58,4.487433333
2016-07-26 00:33:58,1.07385
2016-07-26 00:50:58,3.832983333
2016-07-26 01:14:58,4.875133333
2016-07-26 01:21:58,1.348216667
2016-07-26 02:15:58,4.371566667
2016-07-26 02:38:58,1.610666667
2016-07-26 03:08:58,0.726383333
2016-07-26 03:23:58,6.0292
2016-07-26 03:28:58,1.358566667
2016-07-26 03:42:58,0.639133333
2016-07-26 04:03:58,5.911416667
2016-07-26 04:08:58,2.063533333
2016-07-26 04:18:58,3.491716667
2016-07-26 04:24:58,0.665033333
2016-07-26 04:49:58,5.838466667
2016-07-26 05:08:58,0.714916667
2016-07-26 05:46:58,5.95155
2016-07-26 05:50:58,2.078633333
2016-07-26 07:07:58,5.78845
2016-07-26 07:12:58,1.034916667
2016-07-26 11:40:58,3.976066667
2016-07-26 12:54:58,2.934233333
2016-07-26 13:34:58,4.190933333
2016-07-26 13:40:58,1.543183333
2016-07-26 14:45:58,5.015616667
2016-07-26 15:31:58,4.309583333
2016-07-26 15:38:58,0.110883333
2016-07-26 17:09:58,3.217233333
2016-07-26 17:18:58,0.725266667
2016-07-26 17:41:58,1.03305
2016-07-26 18:13:58,5.495916667
2016-07-26 18:15:58,10.5323
2016-07-26 18:20:58,5.9477
2016-07-26 18:25:58,1.667566667
2016-07-26 18:31:58,4.621866667
2016-07-26 18:35:58,9.335616667
2016-07-26 18:39:58,4.868916667
2016-07-26 18:49:58,3.940983333
2016-07-26 18:57:58,10.96658333
2016-07-26 18:59:58,6.174616667
2016-07-26 19:08:58,0.558166667
2016-07-26 19:12:58,6.8754
2016-07-26 19:18:58,10.76771667
2016-07-26 19:29:58,0.803083333
2016-07-26 19:30:58,5.409966667
2016-07-26 19:47:58,7.86385
2016-07-26 20:00:58,1.0047
2016-07-26 20:08:58,10.00871667
2016-07-26 20:20:58,0.34335
2016-07-26 20:28:58,10.5726
2016-07-26 20:40:58,1.844116667
2016-07-26 20:49:58,9.226666667
2016-07-26 21:01:58,1.590783333
2016-07-26 21:10:58,11.1376
2016-07-26 21:21:58,5.08695
2016-07-26 21:31:58,8.176483333
2016-07-26 21:43:58,1.929733333
2016-07-26 21:52:58,4.984566667
2016-07-26 21:54:58,8.276166667
2016-07-26 22:04:58,2.621966667
2016-07-26 22:18:58,7.66315
2016-07-26 22:26:58,2.744533333
2016-07-26 22:42:58,8.739783333
2016-07-26 22:48:58,1.5966
2016-07-27 01:00:58,1.043283333
2016-07-27 01:17:58,4.020366667
2016-07-27 01:37:58,7.041066667
2016-07-27 01:40:58,9.2424
2016-07-27 02:03:58,6.817866667
2016-07-27 02:05:58,11.34866667
2016-07-27 02:12:58,1.375583333
2016-07-27 02:22:58,5.0059
2016-07-27 02:29:58,2.397666667
2016-07-27 03:11:58,5.606166667
2016-07-27 03:42:58,5.807383333
2016-07-27 03:47:58,1.131
2016-07-27 04:25:58,5.943083333
2016-07-27 04:30:58,1.34405
2016-07-27 05:10:58,5.77775
2016-07-27 06:05:58,5.876933333
2016-07-27 06:09:58,2.305916667
2016-07-27 07:26:58,4.5198
2016-07-27 07:31:58,1.4093
2016-07-27 09:20:58,5.62425
2016-07-27 09:29:58,1.090083333
2016-07-27 18:18:58,6.641616667
2016-07-27 18:23:58,2.1781
2016-07-27 18:42:58,6.78025
2016-07-27 18:49:58,0.448483333
2016-07-27 18:59:58,4.877883333
2016-07-27 19:11:58,0.908883333
2016-07-27 19:19:58,6.085733333
2016-07-27 19:33:58,0.972583333
2016-07-27 19:41:58,6.787766667
2016-07-27 19:56:58,2.688183333
2016-07-27 20:04:58,6.731433333
2016-07-27 20:24:58,3.372116667
2016-07-27 20:31:58,3.80725
2016-07-27 20:50:58,1.1933
2016-07-27 20:59:58,7.215366667
2016-07-27 21:13:58,3.755866667
2016-07-27 21:22:58,7.059266667
2016-07-27 21:32:58,1.888166667
2016-07-27 21:42:58,6.8886
2016-07-27 21:58:58,0.468333333
2016-07-27 22:05:58,4.845333333
2016-07-27 22:17:58,2.64185
2016-07-27 22:28:58,4.6308
2016-07-27 22:55:58,3.7998
2016-07-27 23:01:58,1.3504
2016-07-27 23:18:58,7.001
2016-07-27 23:37:58,1.974
2016-07-27 23:59:58,5.260566667
2016-07-28 00:04:58,1.620983333
2016-07-28 01:03:58,6.482566667
2016-07-28 01:29:58,2.8081
2016-07-28 01:31:58,6.32845
2016-07-28 01:48:58,1.843016667
2016-07-28 01:55:58,2.875433333
2016-07-28 03:05:58,5.992433333
2016-07-28 03:50:58,5.76345
2016-07-28 04:43:58,5.98295
2016-07-28 04:47:58,2.332416667
2016-07-28 05:50:58,4.275283333
2016-07-28 05:55:58,1.148083333
2016-07-28 07:31:58,4.000633333
2016-07-28 07:36:58,1.034
2016-07-28 16:38:58,7.0097
2016-07-28 16:43:58,4.016066667
2016-07-28 17:08:58,6.775383333
2016-07-28 17:14:58,1.241733333
2016-07-28 17:34:58,4.8351
2016-07-28 17:40:58,1.210516667
2016-07-28 18:01:58,5.756133333
2016-07-28 18:08:58,2.208166667
2016-07-28 18:21:58,5.7558
2016-07-28 18:26:58,10.60656667
2016-07-28 18:28:58,6.689033333
2016-07-28 18:37:58,8.765116667
2016-07-28 18:47:58,6.254766667
2016-07-28 18:56:58,10.65183333
2016-07-28 19:06:58,5.1406
2016-07-28 19:15:58,10.81551667
2016-07-28 19:26:58,4.348616667
2016-07-28 19:33:58,10.67921667
2016-07-28 19:43:58,6.672833333
2016-07-28 19:54:58,10.70441667
2016-07-28 20:02:58,4.628133333
2016-07-28 20:03:58,0.973716667
2016-07-28 20:16:58,9.67105
2016-07-28 20:23:58,5.628866667
2016-07-28 20:26:58,0.86685
2016-07-28 20:44:58,8.427533333
2016-07-28 20:50:58,2.968283333
2016-07-28 21:11:58,1.454483333
2016-07-28 21:19:58,4.132666667
2016-07-28 22:32:58,1.008716667
2016-07-29 00:09:58,4.52435
2016-07-29 00:42:58,0.849766667
2016-07-29 01:05:58,1.507866667
2016-07-29 02:46:58,5.869183333
2016-07-29 03:23:58,2.6204
2016-07-29 03:36:58,4.532816667
2016-07-29 03:43:58,1.132433333
2016-07-29 04:01:58,6.046366667
2016-07-29 04:07:58,1.13165
2016-07-29 04:28:58,6.198266667
2016-07-29 04:33:58,1.299466667
2016-07-29 04:58:58,4.250183333
2016-07-29 05:03:58,2.6414
2016-07-29 05:31:58,4.25735
2016-07-29 05:36:58,2.471816667
2016-07-29 06:17:58,5.876783333
2016-07-29 06:22:58,1.13915
2016-07-29 07:08:58,5.869266667
2016-07-29 08:02:58,5.682783333
2016-07-29 08:06:58,2.293816667
2016-07-29 09:28:58,5.838816667
2016-07-29 17:11:58,0.737783333
2016-07-29 17:41:58,4.678733333
2016-07-29 17:48:58,2.583783333
2016-07-29 18:06:58,6.699333333
2016-07-29 18:11:58,0.6806
2016-07-29 19:16:58,10.24166667
2016-07-29 19:37:58,8.3712
2016-07-29 19:49:58,4.579616667
2016-07-29 20:20:58,1.40335
2016-07-29 21:07:58,1.30795
2016-07-29 21:21:58,8.12365
2016-07-29 21:28:58,1.1812
2016-07-29 21:41:58,9.772133333
2016-07-29 21:50:58,2.86335
2016-07-29 22:02:58,9.7177
2016-07-29 22:11:58,2.803966667
2016-07-29 22:25:58,8.126483333
2016-07-29 22:33:58,2.2534
2016-07-29 22:51:58,5.326366667
2016-07-29 22:57:58,3.043883333
2016-07-29 23:08:58,0.908616667
2016-07-29 23:27:58,3.966783333
2016-07-29 23:34:58,0.70525
2016-07-29 23:55:58,4.264733333
2016-07-30 00:47:58,4.453316667
2016-07-30 01:16:58,9.9924
2016-07-30 01:33:58,1.447283333
2016-07-30 01:36:58,0.936316667
2016-07-30 01:49:58,7.877566667
2016-07-30 01:55:58,1.729516667
2016-07-30 02:17:58,9.0359
2016-07-30 02:27:58,2.906233333
2016-07-30 02:48:58,5.97305
2016-07-30 02:53:58,2.242316667
2016-07-30 03:09:58,5.97025
2016-07-30 03:15:58,0.917033333
2016-07-30 03:17:58,4.455933333
2016-07-30 03:19:58,1.090733333
2016-07-30 03:36:58,5.92485
2016-07-30 03:41:58,1.2627
2016-07-30 04:07:58,5.0221
2016-07-30 04:11:58,8.970366667
2016-07-30 05:01:58,1.201683333
2016-07-30 05:43:58,5.748166667
2016-07-30 06:55:58,5.661833333
2016-07-30 09:51:58,1.979283333
2016-07-30 15:37:58,0.6441
2016-07-30 15:38:58,5.248633333
2016-07-30 15:48:58,1.074516667
2016-07-30 15:51:58,5.724033333
2016-07-30 15:52:58,1.232116667
2016-07-30 16:08:58,4.698666667
2016-07-30 17:14:58,4.319183333
2016-07-30 17:37:58,1.417116667
2016-07-30 18:00:58,1.551016667
2016-07-30 18:16:58,5.392583333
2016-07-30 19:00:58,4.68165
2016-07-30 19:11:58,7.62775
2016-07-30 19:13:58,2.314733333
2016-07-30 19:18:58,8.490233333
2016-07-30 19:20:58,10.75673333
2016-07-30 19:44:58,10.76595
2016-07-30 20:06:58,14.71456667
2016-07-30 20:07:58,11.44253333
2016-07-30 20:13:58,5.5058
2016-07-30 20:15:58,1.311933333
2016-07-30 20:21:58,7.14355
2016-07-30 20:31:58,3.4524
2016-07-30 20:38:58,1.1318
2016-07-30 20:43:58,5.862516667
2016-07-30 20:59:58,1.6938
2016-07-30 21:06:58,6.979516667
2016-07-30 21:11:58,3.817716667
2016-07-30 21:49:58,5.957433333
2016-07-30 22:03:58,5.941066667
2016-07-30 22:10:58,1.131133333
2016-07-30 22:31:58,1.73395
2016-07-30 23:31:58,1.727883333
2016-07-30 23:43:58,6.414616667
2016-07-30 23:48:58,10.10065
2016-07-30 23:54:58,1.587183333
2016-07-31 00:06:58,6.688766667
2016-07-31 00:14:58,2.263133333
2016-07-31 00:29:58,10.3312
2016-07-31 00:36:58,2.060416667
2016-07-31 01:03:58,6.551283333
2016-07-31 01:09:58,5.695333333
2016-07-31 02:11:58,4.4767
2016-07-31 02:27:58,7.499616667
2016-07-31 02:35:58,11.68293333
2016-07-31 02:36:58,6.422666667
2016-07-31 02:55:58,2.982183333
2016-07-31 03:18:58,6.115733333
2016-07-31 03:23:58,2.980066667
2016-07-31 04:06:58,6.06905
2016-07-31 04:11:58,1.435516667
2016-07-31 04:51:58,6.107766667
2016-07-31 05:35:58,4.016016667
2016-07-31 05:40:58,0.63185
2016-07-31 06:29:58,4.13305
2016-07-31 06:33:58,8.82545
2016-07-31 06:34:58,4.730033333
2016-07-31 07:52:58,3.805583333
2016-07-31 09:46:58,5.652783333
2016-07-31 09:51:58,0.4002
2016-07-31 19:14:58,3.455033333
2016-08-01 13:02:58,3.365666667
2016-08-05 21:55:58,6.091183333
2016-08-05 21:56:58,0.539116667
2016-08-05 22:09:58,0.390733333
2016-08-05 22:16:58,5.715116667
2016-08-05 22:17:58,1.51455
2016-08-06 12:42:58,5.558783333
2016-08-06 12:43:58,1.045966667
2016-08-06 16:51:58,6.696983333
2016-08-06 17:35:58,2.856616667
2016-08-06 17:39:58,6.828116667
2016-08-06 18:08:58,4.009416667
2016-08-06 18:09:58,0.741183333
2016-08-06 18:14:58,6.375533333
2016-08-06 18:55:58,2.11365
2016-08-06 18:57:58,6.253483333
2016-08-06 19:01:58,2.936366667
2016-08-06 19:05:58,6.5949
2016-08-06 19:06:58,4.01145
2016-08-06 19:07:58,0.78915
2016-08-06 19:22:58,1.02435
2016-08-06 19:29:58,12.37106667
2016-08-06 19:47:58,7.192133333
2016-08-06 19:55:58,12.74105
2016-08-06 19:56:58,7.89935
2016-08-06 20:16:58,1.453016667
2016-08-06 20:44:58,3.44085
2016-08-06 20:51:58,5.787616667
2016-08-06 21:12:58,0.48045
2016-08-06 21:17:58,6.645666667
2016-08-06 21:35:58,2.13395
2016-08-06 21:42:58,6.545783333
2016-08-06 21:55:58,1.78665
2016-08-06 22:03:58,6.63295
2016-08-06 22:26:58,6.6324
2016-08-06 22:35:58,2.30575
2016-08-06 22:52:58,6.4078
2016-08-06 22:58:58,1.329466667
2016-08-07 01:49:58,4.288266667
2016-08-07 02:13:58,1.48425
2016-08-07 03:07:58,1.374033333
2016-08-07 03:39:58,5.84815
2016-08-07 03:44:58,2.03925
2016-08-07 04:30:58,6.0946
2016-08-07 04:34:58,1.401866667
2016-08-07 05:31:58,5.850733333
2016-08-07 06:44:58,5.912033333
2016-08-07 07:22:58,5.725216667
2016-08-07 08:16:58,5.938416667
2016-08-07 08:21:58,1.320633333
2016-08-07 09:34:58,5.500816667
2016-08-07 09:39:58,1.3957
2016-08-07 11:22:58,5.69175
2016-08-07 11:27:58,1.28875
2016-08-07 12:32:58,5.755966667
2016-08-07 12:37:58,1.1
2016-08-07 13:15:58,5.737866667
2016-08-07 13:49:58,5.612983333
2016-08-07 13:55:58,0.749133333
2016-08-07 14:16:58,6.363583333
2016-08-07 23:46:58,5.1164
2016-08-08 00:24:58,1.909233333
2016-08-08 00:43:58,5.628033333
2016-08-08 00:49:58,2.57125
2016-08-08 01:16:58,5.91485
2016-08-08 01:34:58,1.0406
2016-08-08 01:49:58,6.639066667
2016-08-08 01:55:58,1.912916667
2016-08-08 02:17:58,3.871866667
2016-08-08 02:23:58,1.323683333
2016-08-08 02:48:58,6.128016667
2016-08-08 02:53:58,1.582366667
2016-08-08 03:33:58,4.314966667
2016-08-08 04:53:58,6.249116667
2016-08-08 04:58:58,1.746783333
2016-08-08 06:59:58,5.652083333
2016-08-08 18:21:58,6.722733333
2016-08-08 19:59:58,1.490883333
2016-08-08 21:16:58,6.941766667
2016-08-08 22:33:58,2.95
2016-08-08 22:42:58,6.790533333
2016-08-08 22:52:58,1.315883333
2016-08-10 23:59:58,8.143933333
2016-08-11 00:51:58,1.011533333
2016-08-11 01:01:58,7.206083333
2016-08-11 01:08:58,1.856533333
2016-08-11 01:28:58,1.2577
2016-08-11 01:44:58,4.426316667
2016-08-11 01:52:58,1.830983333
2016-08-11 01:57:58,5.546183333
2016-08-11 02:08:58,1.215133333
2016-08-11 02:41:58,6.220633333
2016-08-11 02:48:58,0.646466667
2016-08-11 03:53:58,6.03975
2016-08-11 04:22:58,3.596816667
2016-08-11 04:28:58,1.91465
2016-08-11 04:52:58,6.200366667
2016-08-11 04:57:58,1.268466667
2016-08-11 05:21:58,5.9669
2016-08-11 05:56:58,6.009433333
2016-08-11 06:37:58,3.343216667
2016-08-11 06:43:58,1.733466667
2016-08-11 07:24:58,6.222433333
2016-08-11 08:08:58,5.917966667
2016-08-11 08:13:58,1.663933333
2016-08-11 08:57:58,3.4397
2016-08-11 09:02:58,2.758233333
2016-08-11 09:48:58,5.026516667
2016-08-11 09:53:58,1.11845
2016-08-11 11:09:58,6.82425
2016-08-11 11:53:58,7.128183333
2016-08-11 11:54:58,10.01471667
2016-08-11 11:59:58,6.664016667
2016-08-11 13:12:58,10.60416667
2016-08-11 13:17:58,2.666483333
2016-08-11 13:30:58,3.946516667
2016-08-11 13:46:58,5.865366667
2016-08-11 13:52:58,1.5621
2016-08-11 14:18:58,5.65275
2016-08-11 14:25:58,2.019333333
2016-08-11 14:40:58,3.989516667
2016-08-11 14:46:58,1.169216667
2016-08-11 14:50:58,5.828283333
2016-08-11 14:56:58,1.0379
2016-08-11 15:19:58,3.5612
2016-08-11 15:20:58,6.75985
2016-08-11 15:23:58,9.2538
2016-08-11 15:47:58,9.94155
2016-08-11 15:49:58,6.1188
2016-08-11 15:55:58,0.905616667
2016-08-11 16:11:58,5.305683333
2016-08-11 16:18:58,9.689483333
2016-08-11 16:25:58,1.145716667
2016-08-11 16:37:58,7.50055
2016-08-11 16:38:58,10.91236667
2016-08-11 16:48:58,1.88595
2016-08-11 16:59:58,10.15931667
2016-08-11 17:09:58,2.148333333
2016-08-11 17:24:58,9.913116667
2016-08-11 17:36:58,1.276333333
2016-08-11 17:48:58,10.94815
2016-08-11 17:58:58,0.899516667
2016-08-11 18:05:58,10.70406667
2016-08-11 18:22:58,10.72256667
2016-08-11 18:50:58,8.87455
2016-08-11 18:55:58,7.020333333
2016-08-11 19:45:58,5.828666667
2016-08-11 19:51:58,1.295683333
2016-08-11 19:56:58,4.913
2016-08-11 19:59:58,9.577216667
2016-08-11 20:03:58,5.79765
2016-08-11 20:09:58,0.517266667
2016-08-11 20:18:58,5.100966667
2016-08-11 20:19:58,10.54498333
2016-08-11 20:27:58,3.932633333
2016-08-11 20:53:58,1.68015
2016-08-11 21:22:58,9.319216667
2016-08-11 21:43:58,0.82605
2016-08-12 01:22:58,7.105866667
2016-08-12 01:31:58,10.44823333
2016-08-12 01:33:58,6.767316667
2016-08-12 02:03:58,1.5403
2016-08-12 02:18:58,1.05965
2016-08-12 02:28:58,3.982333333
2016-08-12 02:34:58,0.6177
2016-08-12 02:47:58,6.389033333
2016-08-12 03:24:58,6.571566667
2016-08-12 03:30:58,2.9696
2016-08-12 03:50:58,6.185366667
2016-08-12 03:56:58,1.210716667
2016-08-12 04:23:58,6.691783333
2016-08-12 04:28:58,3.066683333
2016-08-12 04:55:58,6.321833333
2016-08-12 04:56:58,9.680233333
2016-08-12 05:00:58,5.77785
2016-08-12 05:01:58,1.418966667
2016-08-12 05:32:58,4.239733333
2016-08-12 05:38:58,0.5131
2016-08-12 05:57:58,0.929066667
2016-08-12 06:15:58,6.120916667
2016-08-12 06:20:58,2.7398
2016-08-12 07:02:58,4.326983333
2016-08-12 07:07:58,0.83305
2016-08-12 07:48:58,6.02765
2016-08-12 08:51:58,6.25805
2016-08-12 08:56:58,0.68855
2016-08-12 09:51:58,6.20065
2016-08-12 10:48:58,5.78835
2016-08-12 13:40:58,5.595266667
2016-08-12 13:46:58,1.21555
2016-08-12 14:08:58,4.512433333
2016-08-12 14:32:58,5.348866667
2016-08-12 14:38:58,1.0033
2016-08-12 14:56:58,4.238866667
2016-08-12 15:02:58,0.092283333
2016-08-12 15:19:58,9.29735
2016-08-12 15:25:58,5.864116667
2016-08-12 15:26:58,1.018483333
2016-08-12 15:46:58,9.228383333
2016-08-12 15:53:58,1.890433333
2016-08-12 16:06:58,7.082783333
2016-08-12 16:12:58,9.499633333
2016-08-12 16:20:58,0.239883333
2016-08-12 16:27:58,6.96035
2016-08-12 16:35:58,5.3123
2016-08-12 16:41:58,1.42555
2016-08-12 17:04:58,0.543633333
2016-08-12 17:17:58,6.823433333
2016-08-12 17:55:58,5.226983333
2016-08-12 18:30:58,6.355883333
2016-08-12 19:03:58,3.58705
2016-08-12 19:35:58,3.618516667
2016-08-12 19:37:58,8.723833333
2016-08-12 19:45:58,1.183583333
2016-08-12 19:55:58,4.370016667
2016-08-12 20:17:58,0.528666667
