,use
2016-03-17 10:57:58,2.3962
2016-03-17 21:05:58,1.931833333
2016-03-17 21:37:58,2.4519
2016-03-17 22:33:58,2.581283333
2016-03-17 22:35:58,1.172666667
2016-03-18 01:30:58,0.569716667
2016-03-18 01:43:58,2.429483333
2016-03-18 01:51:58,1.048616667
2016-03-18 10:57:58,1.04655
2016-03-18 11:03:58,2.448883333
2016-03-18 11:04:58,1.39235
2016-03-18 12:30:58,1.755
2016-03-18 17:25:58,2.405183333
2016-03-18 17:26:58,1.221216667
2016-03-18 17:52:58,0.52945
2016-03-18 18:07:58,1.6189
2016-03-18 18:09:58,0.4532
2016-03-18 21:54:58,2.993233333
2016-03-18 22:12:58,4.145866667
2016-03-18 22:13:58,2.868483333
2016-03-18 22:23:58,1.466766667
2016-03-18 22:31:58,1.821416667
2016-03-18 22:33:58,3.347466667
2016-03-18 22:35:58,5.388383333
2016-03-18 22:45:58,3.08295
2016-03-18 22:52:58,2.523133333
2016-03-18 22:58:58,2.045116667
2016-03-18 23:06:58,3.766533333
2016-03-18 23:08:58,4.965883333
2016-03-18 23:09:58,2.505433333
2016-03-18 23:16:58,3.88385
2016-03-18 23:20:58,1.683716667
2016-03-18 23:56:58,4.100716667
2016-03-19 00:21:58,1.937166667
2016-03-19 00:23:58,2.491133333
2016-03-19 00:26:58,0.906266667
2016-03-19 00:29:58,3.625183333
2016-03-19 00:31:58,1.39845
2016-03-19 00:34:58,3.821466667
2016-03-19 00:36:58,2.00325
2016-03-19 00:40:58,4.2989
2016-03-19 00:42:58,2.372666667
2016-03-19 00:45:58,3.770466667
2016-03-19 00:49:58,3.08785
2016-03-19 00:51:58,2.153766667
2016-03-19 00:55:58,3.711366667
2016-03-19 00:57:58,1.239733333
2016-03-19 01:06:58,2.51215
2016-03-19 01:19:58,2.49115
2016-03-19 01:21:58,1.4464
2016-03-19 02:42:58,3.438516667
2016-03-19 02:49:58,0.9889
2016-03-19 13:57:58,2.406516667
2016-03-19 15:48:58,1.66455
2016-03-19 17:02:58,1.465816667
2016-03-19 17:04:58,0.16865
2016-03-19 17:31:58,1.363033333
2016-03-19 20:52:58,0.363733333
2016-03-19 23:50:58,2.56595
2016-03-20 11:58:58,2.34015
2016-03-20 13:11:58,2.3796
2016-03-20 13:13:58,0.823366667
2016-03-20 13:18:58,1.809883333
2016-03-20 15:36:58,2.184483333
2016-03-20 15:38:58,0.541416667
2016-03-20 15:42:58,1.900466667
2016-03-20 16:24:58,1.691716667
2016-03-20 16:26:58,0.446183333
2016-03-20 16:32:58,1.83805
2016-03-20 16:38:58,2.127266667
2016-03-20 16:40:58,0.550366667
2016-03-20 16:45:58,2.329716667
2016-03-20 16:53:58,1.191266667
2016-03-20 17:41:58,2.158583333
2016-03-20 17:43:58,1.110583333
2016-03-20 18:16:58,1.899383333
2016-03-20 18:18:58,1.052283333
2016-03-20 19:08:58,3.878783333
2016-03-20 20:03:58,1.063883333
2016-03-20 20:31:58,2.0121
2016-03-20 20:33:58,0.765883333
2016-03-20 23:26:58,3.546166667
2016-03-20 23:28:58,2.090116667
2016-03-21 02:03:58,2.0896
2016-03-21 02:05:58,0.505266667
2016-03-21 13:26:58,2.846
2016-03-21 13:27:58,1.560333333
2016-03-21 13:40:58,0.970383333
2016-03-21 13:59:58,1.023483333
2016-03-21 16:30:58,0.09165
2016-03-21 21:10:58,2.664
2016-03-21 21:32:58,3.192266667
2016-03-21 21:33:58,4.428233333
2016-03-21 21:43:58,5.063566667
2016-03-21 21:44:58,5.743133333
2016-03-21 22:00:58,3.93825
2016-03-21 22:10:58,3.292433333
2016-03-21 22:14:58,1.981016667
2016-03-21 22:20:58,3.053633333
2016-03-21 22:25:58,0.732283333
2016-03-21 22:36:58,0.731933333
2016-03-21 23:52:58,3.041433333
2016-03-22 04:15:58,2.566883333
2016-03-22 04:17:58,1.05825
2016-03-22 10:18:58,2.860833333
2016-03-22 10:52:58,2.396716667
2016-03-22 11:07:58,0.805833333
2016-03-22 17:18:58,1.469133333
2016-03-22 17:19:58,0.129383333
2016-03-22 20:56:58,2.05115
2016-03-22 22:17:58,0.588633333
2016-03-23 02:42:58,0.692016667
2016-03-23 05:11:58,2.137766667
2016-03-23 05:13:58,1.133366667
2016-03-23 10:32:58,2.979
2016-03-23 10:33:58,1.8228
2016-03-23 11:01:58,2.710483333
2016-03-23 11:18:58,1.1476
2016-03-23 13:00:58,0.440516667
2016-03-23 13:08:58,2.14235
2016-03-23 13:10:58,0.56195
2016-03-23 13:13:58,2.001866667
2016-03-23 13:51:58,0.382233333
2016-03-23 14:06:58,1.575983333
2016-03-23 14:30:58,1.5258
2016-03-23 23:29:58,1.7707
2016-03-24 01:27:58,0.772366667
2016-03-24 01:28:58,1.8475
2016-03-24 11:47:58,1.89165
2016-03-24 12:52:58,1.860866667
2016-03-24 23:41:58,2.638383333
2016-03-25 01:06:58,2.660016667
2016-03-25 01:07:58,0.937333333
2016-03-25 10:19:58,3.594333333
2016-03-25 10:20:58,1.969116667
2016-03-25 11:02:58,2.705233333
2016-03-25 11:18:58,2.471266667
2016-03-25 11:19:58,1.100883333
2016-03-25 22:20:58,1.954533333
2016-03-26 14:07:58,1.9996
2016-03-26 14:15:58,2.112866667
2016-03-26 14:17:58,0.479816667
2016-03-26 14:47:58,0.296433333
2016-03-26 14:49:58,1.59325
2016-03-26 14:52:58,0.440116667
2016-03-26 14:53:58,1.580566667
2016-03-26 15:02:58,2.05345
2016-03-26 15:11:58,2.144333333
2016-03-26 15:58:58,1.859016667
2016-03-26 16:24:58,2.452
2016-03-26 16:25:58,0.932816667
2016-03-26 16:52:58,1.514383333
2016-03-26 16:53:58,3.478
2016-03-26 16:58:58,4.1805
2016-03-26 17:00:58,0.303133333
2016-03-26 17:20:58,0.5192
2016-03-26 18:08:58,3.359733333
2016-03-26 18:23:58,0.544633333
2016-03-26 18:30:58,2.8453
2016-03-26 18:49:58,2.517816667
2016-03-26 18:57:58,0.566666667
2016-03-26 19:06:58,2.091033333
2016-03-26 19:14:58,1.534416667
2016-03-26 19:17:58,0.920983333
2016-03-26 19:21:58,2.611216667
2016-03-26 19:28:58,0.437516667
2016-03-26 19:48:58,4.573583333
2016-03-26 19:52:58,1.483283333
2016-03-26 19:58:58,2.228683333
2016-03-26 20:13:58,4.438366667
2016-03-26 20:15:58,2.9252
2016-03-26 20:17:58,1.0731
2016-03-26 20:23:58,3.545233333
2016-03-26 20:30:58,3.94505
2016-03-26 20:54:58,5.318616667
2016-03-26 21:00:58,1.68945
2016-03-26 21:01:58,2.671166667
2016-03-26 21:02:58,1.138516667
2016-03-26 21:06:58,3.5542
2016-03-26 21:08:58,1.068283333
2016-03-26 21:14:58,1.66745
2016-03-26 21:15:58,2.608066667
2016-03-26 21:16:58,1.339716667
2016-03-26 21:17:58,3.276516667
2016-03-26 21:20:58,1.0903
2016-03-26 21:23:58,3.806666667
2016-03-26 21:25:58,2.389816667
2016-03-26 21:29:58,4.36715
2016-03-26 21:31:58,2.2943
2016-03-26 21:35:58,3.22815
2016-03-26 21:36:58,4.606383333
2016-03-26 21:40:58,2.1082
2016-03-26 21:43:58,0.839883333
2016-03-27 00:35:58,3.050983333
2016-03-27 01:09:58,2.03055
2016-03-27 01:23:58,1.1924
2016-03-27 02:13:58,2.26375
2016-03-27 02:18:58,3.128716667
2016-03-27 09:18:58,0.772516667
2016-03-27 10:25:58,1.8843
2016-03-27 10:27:58,0.5877
2016-03-27 12:26:58,1.6651
2016-03-27 12:41:58,2.19025
2016-03-27 12:43:58,0.548016667
2016-03-27 13:00:58,1.0375
2016-03-27 14:23:58,2.3971
2016-03-27 14:30:58,3.51685
2016-03-27 14:32:58,2.60665
2016-03-27 14:42:58,4.3439
2016-03-27 18:09:58,1.3901
2016-03-27 18:12:58,3.034883333
2016-03-27 18:26:58,0.33475
2016-03-27 18:37:58,0.4357
2016-03-27 19:09:58,2.406733333
2016-03-27 19:10:58,6.838433333
2016-03-27 19:11:58,0.853383333
2016-03-27 19:38:58,2.13225
2016-03-27 20:48:58,2.660416667
2016-03-27 21:11:58,2.8888
2016-03-27 23:58:58,2.730966667
2016-03-28 00:00:58,3.900466667
2016-03-28 00:02:58,1.233416667
2016-03-28 12:14:58,2.300783333
2016-03-28 12:16:58,1.0076
2016-03-28 12:32:58,0.568933333
2016-03-28 17:11:58,1.95375
2016-03-28 17:13:58,0.5107
2016-03-28 17:24:58,2.102333333
2016-03-28 17:26:58,0.699616667
2016-03-28 20:57:58,3.320366667
2016-03-28 21:37:58,2.601983333
2016-03-28 21:39:58,1.239766667
2016-03-28 22:10:58,3.27045
2016-03-28 22:12:58,1.620066667
2016-03-28 22:13:58,2.539466667
2016-03-28 22:51:58,3.240083333
2016-03-28 22:52:58,2.105366667
2016-03-29 01:38:58,1.783516667
2016-03-29 01:40:58,0.627
2016-03-29 11:04:58,2.169883333
2016-03-29 15:34:58,1.61735
2016-03-29 15:37:58,0.160283333
2016-03-29 15:42:58,0.561366667
2016-03-29 15:57:58,0.571283333
2016-03-29 15:59:58,2.036616667
2016-03-29 21:56:58,2.619183333
2016-03-29 21:58:58,0.9887
2016-03-29 23:20:58,2.20105
2016-03-30 02:33:58,2.265933333
2016-03-30 10:32:58,2.297516667
2016-03-30 10:51:58,2.13255
2016-03-30 11:05:58,2.464166667
2016-03-30 12:35:58,0.507583333
2016-03-30 12:41:58,1.955416667
2016-03-30 12:43:58,0.489983333
2016-03-30 13:05:58,7.237933333
2016-03-30 13:06:58,2.43115
2016-03-30 21:57:58,2.381083333
2016-03-30 23:18:58,2.482633333
2016-03-30 23:20:58,1.163166667
2016-03-30 23:43:58,2.769766667
2016-03-30 23:49:58,2.24845
2016-03-31 00:34:58,2.116966667
2016-03-31 00:36:58,1.02195
2016-03-31 01:47:58,2.458033333
2016-03-31 15:48:58,2.1521
2016-03-31 15:50:58,0.7044
2016-03-31 16:10:58,1.701583333
2016-03-31 16:19:58,0.5471
2016-03-31 16:43:58,1.803783333
2016-03-31 16:44:58,0.65025
2016-03-31 19:07:58,6.067066667
2016-03-31 19:08:58,3.54775
2016-03-31 19:09:58,0.5527
2016-03-31 19:24:58,6.105383333
2016-03-31 19:26:58,1.072733333
2016-03-31 19:29:58,1.949166667
2016-03-31 19:30:58,6.052933333
2016-03-31 19:31:58,1.149033333
2016-03-31 19:40:58,4.068983333
2016-03-31 19:42:58,0.40995
2016-03-31 19:46:58,3.344033333
2016-03-31 19:48:58,0.29285
2016-03-31 19:58:58,4.597866667
2016-03-31 20:00:58,0.423983333
2016-03-31 20:07:58,5.685616667
2016-03-31 20:08:58,3.043383333
2016-03-31 20:09:58,0.60015
2016-03-31 20:12:58,3.58515
2016-03-31 20:13:58,5.787533333
2016-03-31 20:14:58,3.5707
2016-03-31 20:15:58,0.593216667
2016-03-31 20:16:58,2.686483333
2016-03-31 20:17:58,4.619233333
2016-03-31 20:18:58,0.59395
2016-03-31 20:19:58,4.25405
2016-03-31 20:21:58,0.559833333
2016-03-31 23:25:58,2.01405
2016-04-01 02:19:58,2.265533333
2016-04-01 10:14:58,0.9051
2016-04-01 10:33:58,2.352433333
2016-04-01 10:55:58,2.522683333
2016-04-01 11:04:58,2.683083333
2016-04-01 12:51:58,3.4118
2016-04-01 15:38:58,1.717833333
2016-04-01 15:52:58,2.349683333
2016-04-01 15:54:58,0.782833333
2016-04-01 16:26:58,0.413016667
2016-04-01 23:36:58,2.149066667
2016-04-02 01:18:58,2.142716667
2016-04-02 11:02:58,2.92495
2016-04-02 11:03:58,1.628916667
2016-04-02 12:37:58,2.244616667
2016-04-02 13:38:58,3.057033333
2016-04-02 13:39:58,4.592333333
2016-04-02 13:40:58,0.586166667
2016-04-02 17:47:58,2.74975
2016-04-02 17:56:58,1.878016667
2016-04-02 18:36:58,3.208116667
2016-04-02 18:58:58,3.47115
2016-04-02 19:01:58,0.866483333
2016-04-02 19:03:58,2.586066667
2016-04-02 19:07:58,1.412516667
2016-04-02 19:09:58,2.379933333
2016-04-02 19:12:58,1.543583333
2016-04-02 19:14:58,3.01455
2016-04-02 19:18:58,1.410033333
2016-04-02 19:20:58,2.741833333
2016-04-02 19:23:58,0.751216667
2016-04-02 19:32:58,0.824933333
2016-04-02 19:36:58,3.3537
2016-04-02 19:40:58,2.050983333
2016-04-02 19:41:58,0.6871
2016-04-02 22:44:58,1.89975
2016-04-03 11:11:58,3.58245
2016-04-03 11:12:58,1.842516667
2016-04-03 12:29:58,2.24415
2016-04-03 12:52:58,3.646966667
2016-04-03 13:17:58,3.857266667
2016-04-03 13:18:58,2.251816667
2016-04-03 13:25:58,2.855316667
2016-04-03 13:29:58,1.594133333
2016-04-03 13:31:58,2.4722
2016-04-03 13:36:58,4.2401
2016-04-03 13:46:58,3.864866667
2016-04-03 13:50:58,1.805766667
2016-04-03 13:58:58,3.39695
2016-04-03 14:09:58,0.77755
2016-04-03 17:42:58,2.5206
2016-04-03 18:32:58,2.199716667
2016-04-03 18:33:58,1.059
2016-04-03 19:12:58,2.4316
2016-04-03 19:13:58,4.193033333
2016-04-03 19:14:58,2.602233333
2016-04-03 19:33:58,2.6929
2016-04-03 20:35:58,1.003216667
2016-04-03 21:20:58,2.544116667
2016-04-03 21:36:58,0.569433333
2016-04-03 21:39:58,2.5505
2016-04-03 21:46:58,4.506566667
2016-04-03 21:47:58,3.187183333
2016-04-03 21:51:58,1.798933333
2016-04-03 21:53:58,5.339533333
2016-04-03 21:55:58,2.373166667
2016-04-03 22:30:58,1.657316667
2016-04-04 01:23:58,1.086416667
2016-04-04 11:46:58,2.517
2016-04-04 12:46:58,2.28055
2016-04-04 12:47:58,0.713816667
2016-04-04 12:54:58,2.9147
2016-04-04 12:55:58,1.53015
2016-04-04 13:16:58,2.356116667
2016-04-04 13:17:58,1.2153
2016-04-04 15:48:58,2.517333333
2016-04-04 16:13:58,3.131233333
2016-04-04 16:14:58,4.828466667
2016-04-04 16:15:58,2.096033333
2016-04-04 16:17:58,2.618483333
2016-04-04 16:36:58,3.255583333
2016-04-04 16:37:58,1.937316667
2016-04-04 17:03:58,3.288383333
2016-04-04 17:05:58,1.310516667
2016-04-04 18:11:58,1.1126
2016-04-04 18:33:58,3.28925
2016-04-04 20:13:58,2.513483333
2016-04-04 20:39:58,3.05175
2016-04-04 20:41:58,1.70335
2016-04-04 21:05:58,2.8369
2016-04-04 21:14:58,2.784866667
2016-04-04 21:15:58,4.543616667
2016-04-04 21:43:58,1.358683333
2016-04-04 21:45:58,3.468216667
2016-04-04 21:48:58,1.250883333
2016-04-04 21:51:58,3.928716667
2016-04-04 21:53:58,2.66675
2016-04-04 21:56:58,4.988183333
2016-04-04 21:58:58,3.028483333
2016-04-04 22:04:58,1.533483333
2016-04-04 22:07:58,2.896116667
2016-04-04 22:10:58,1.067466667
2016-04-04 22:13:58,3.91125
2016-04-04 22:16:58,1.03185
2016-04-04 22:17:58,2.453583333
2016-04-04 22:18:58,3.80235
2016-04-04 22:20:58,2.6848
2016-04-04 22:23:58,3.457616667
2016-04-04 22:25:58,1.847733333
2016-04-04 22:28:58,3.794783333
2016-04-04 22:36:58,1.62705
2016-04-04 22:40:58,3.60345
2016-04-04 22:43:58,1.0975
2016-04-04 22:45:58,3.860466667
2016-04-04 22:48:58,2.273883333
2016-04-04 22:49:58,1.09985
2016-04-04 22:50:58,2.250783333
2016-04-04 22:51:58,3.6078
2016-04-04 22:54:58,1.164116667
2016-04-04 22:56:58,2.718683333
2016-04-04 23:00:58,1.2385
2016-04-04 23:02:58,3.0602
2016-04-04 23:03:58,4.389033333
2016-04-04 23:06:58,1.597816667
2016-04-04 23:08:58,2.695166667
2016-04-04 23:11:58,2.186383333
2016-04-04 23:13:58,2.527083333
2016-04-04 23:16:58,1.453083333
2016-04-04 23:18:58,3.647183333
2016-04-04 23:19:58,1.261033333
2016-04-05 00:03:58,1.146483333
2016-04-05 02:05:58,2.636566667
2016-04-05 02:58:58,0.738033333
2016-04-05 03:28:58,2.02255
2016-04-05 10:07:58,1.648
2016-04-05 10:08:58,2.8675
2016-04-05 10:09:58,1.02785
2016-04-05 10:10:58,2.232883333
2016-04-05 10:45:58,3.209483333
2016-04-05 10:47:58,1.069166667
2016-04-05 12:35:58,2.611916667
2016-04-05 15:06:58,1.85595
2016-04-05 23:07:58,2.59745
2016-04-05 23:08:58,1.113333333
2016-04-06 00:05:58,2.16665
2016-04-06 00:07:58,1.725816667
2016-04-06 01:19:58,2.6538
2016-04-06 01:53:58,2.49095
2016-04-06 11:03:58,2.72045
2016-04-06 11:05:58,0.96555
2016-04-06 15:45:58,1.6546
2016-04-06 20:51:58,2.5717
2016-04-06 23:25:58,1.994533333
2016-04-07 01:04:58,2.367483333
2016-04-07 09:18:58,2.615216667
2016-04-07 09:19:58,1.242733333
2016-04-07 10:29:58,2.00045
2016-04-07 10:30:58,3.140183333
2016-04-07 10:31:58,1.853283333
2016-04-07 10:49:58,2.241216667
2016-04-07 10:51:58,1.08885
2016-04-07 10:58:58,2.7146
2016-04-07 11:00:58,0.913733333
2016-04-07 14:14:58,1.7098
2016-04-07 14:17:58,0.364766667
2016-04-07 14:21:58,1.942883333
2016-04-07 14:23:58,0.3927
2016-04-07 15:23:58,2.174616667
2016-04-07 15:25:58,0.565883333
2016-04-07 21:48:58,0.604266667
2016-04-08 00:18:58,2.056833333
2016-04-08 00:20:58,1.102983333
2016-04-08 00:25:58,2.442166667
2016-04-08 11:27:58,1.9912
2016-04-08 11:29:58,0.7189
2016-04-08 15:39:58,2.503183333
2016-04-08 15:41:58,0.47405
2016-04-08 16:55:58,0.664283333
2016-04-08 22:32:58,0.312716667
2016-04-09 10:39:58,2.241383333
2016-04-09 12:04:58,1.79575
2016-04-09 12:41:58,0.210983333
2016-04-09 12:56:58,1.56525
2016-04-09 13:17:58,2.046666667
2016-04-09 13:28:58,2.472833333
2016-04-09 15:59:58,2.187116667
2016-04-09 16:01:58,0.630366667
2016-04-09 16:06:58,2.056316667
2016-04-09 16:19:58,1.550483333
2016-04-09 16:28:58,1.108416667
2016-04-09 16:33:58,1.761133333
2016-04-09 20:41:58,2.29325
2016-04-09 20:42:58,1.0275
2016-04-09 20:44:58,5.200083333
2016-04-09 20:45:58,2.965933333
2016-04-09 20:46:58,0.9193
2016-04-09 20:57:58,2.232233333
2016-04-09 20:58:58,1.049116667
2016-04-09 21:20:58,0.718116667
2016-04-09 21:23:58,5.055133333
2016-04-09 21:24:58,2.0247
2016-04-09 21:55:58,0.6042
2016-04-09 22:08:58,2.4422
2016-04-09 22:09:58,1.279716667
2016-04-09 22:37:58,2.317033333
2016-04-09 22:41:58,4.704216667
2016-04-09 22:43:58,1.711
2016-04-10 01:37:58,2.741566667
2016-04-10 12:40:58,1.765383333
2016-04-10 12:49:58,1.708933333
2016-04-10 12:51:58,0.4846
2016-04-10 13:28:58,3.085833333
2016-04-10 13:29:58,6.333916667
2016-04-10 13:30:58,0.503616667
2016-04-10 13:38:58,2.991083333
2016-04-10 13:39:58,6.0097
2016-04-10 13:40:58,0.956916667
2016-04-10 13:41:58,1.17355
2016-04-10 13:47:58,6.192633333
2016-04-10 13:48:58,2.569433333
2016-04-10 13:49:58,0.468833333
2016-04-10 13:58:58,1.831933333
2016-04-10 13:59:58,6.690366667
2016-04-10 14:00:58,3.391333333
2016-04-10 14:01:58,1.219716667
2016-04-10 14:02:58,3.103833333
2016-04-10 14:03:58,4.7996
2016-04-10 14:04:58,0.700066667
2016-04-10 15:25:58,1.93715
2016-04-10 15:26:58,0.877483333
2016-04-10 16:58:58,1.12325
2016-04-10 16:59:58,0.021416667
2016-04-11 01:48:58,2.2583
2016-04-11 01:49:58,1.164816667
2016-04-11 03:10:58,1.737866667
2016-04-11 10:18:58,0.6238
2016-04-11 12:16:58,2.9959
2016-04-11 13:29:58,2.228033333
2016-04-11 13:31:58,1.78585
2016-04-11 14:40:58,1.729733333
2016-04-11 15:02:58,2.103433333
2016-04-11 15:09:58,2.150383333
2016-04-11 15:41:58,2.121333333
2016-04-11 15:57:58,2.034166667
2016-04-11 15:58:58,0.8138
2016-04-11 16:02:58,1.96815
2016-04-11 16:36:58,2.377366667
2016-04-11 16:38:58,0.75115
2016-04-11 16:41:58,2.260966667
2016-04-11 16:42:58,3.876216667
2016-04-11 16:59:58,0.871016667
2016-04-11 17:01:58,2.8999
2016-04-11 17:11:58,0.641033333
2016-04-11 17:15:58,2.776883333
2016-04-11 17:20:58,0.617166667
2016-04-11 19:33:58,6.97755
2016-04-11 19:34:58,5.488333333
2016-04-11 19:35:58,0.665266667
2016-04-11 19:56:58,6.195633333
2016-04-11 19:57:58,0.686783333
2016-04-11 20:11:58,4.164283333
2016-04-11 20:13:58,0.77735
2016-04-11 20:25:58,6.0115
2016-04-11 20:26:58,4.351366667
2016-04-11 20:27:58,2.1043
2016-04-11 20:47:58,1.599116667
2016-04-11 20:49:58,6.308383333
2016-04-11 20:50:58,1.198466667
2016-04-11 21:02:58,5.458633333
2016-04-11 21:03:58,3.031016667
2016-04-11 21:04:58,1.3214
2016-04-11 21:39:58,3.005283333
2016-04-11 21:46:58,5.097983333
2016-04-11 21:48:58,1.540766667
2016-04-11 22:10:58,3.753483333
2016-04-11 22:59:58,3.636016667
2016-04-11 23:22:58,1.73455
2016-04-11 23:27:58,3.593483333
2016-04-11 23:31:58,1.860933333
2016-04-11 23:41:58,1.11085
2016-04-11 23:46:58,2.379083333
2016-04-11 23:47:58,1.400666667
2016-04-12 00:13:58,3.740683333
2016-04-12 00:14:58,2.5134
2016-04-12 02:19:58,4.216983333
2016-04-12 02:20:58,2.680316667
2016-04-12 10:19:58,3.036716667
2016-04-12 11:01:58,3.292133333
2016-04-12 15:34:58,3.266933333
2016-04-12 15:35:58,4.33385
2016-04-12 15:36:58,0.64385
2016-04-12 16:14:58,0.3787
2016-04-12 17:30:58,1.872583333
2016-04-12 18:10:58,0.05275
2016-04-12 21:26:58,0.821533333
2016-04-12 22:01:58,2.175666667
2016-04-12 22:42:58,1.996833333
2016-04-12 22:44:58,0.76355
2016-04-12 23:40:58,2.365516667
2016-04-13 00:05:58,1.0168
2016-04-13 00:27:58,2.026733333
2016-04-13 00:29:58,1.337916667
2016-04-13 02:52:58,0.852783333
2016-04-13 10:58:58,2.493433333
2016-04-13 11:00:58,1.152866667
2016-04-13 14:28:58,1.247566667
2016-04-13 14:31:58,0.005466667
2016-04-13 14:35:58,1.549416667
2016-04-13 14:37:58,0.002666667
2016-04-13 15:10:58,0.268883333
2016-04-13 22:09:58,2.809333333
2016-04-13 22:34:58,2.937516667
2016-04-13 22:55:58,3.383466667
2016-04-13 23:45:58,0.90495
2016-04-14 00:48:58,2.7767
2016-04-14 01:52:58,2.244533333
2016-04-14 10:20:58,2.12195
2016-04-14 10:30:58,3.89985
2016-04-14 10:56:58,3.106433333
2016-04-14 11:01:58,2.1703
2016-04-14 11:03:58,0.715066667
2016-04-14 11:08:58,2.343633333
2016-04-14 11:09:58,1.34175
2016-04-14 15:38:58,1.6487
2016-04-14 15:40:58,0.268766667
2016-04-14 15:51:58,2.23405
2016-04-14 15:52:58,4.35605
2016-04-14 15:53:58,0.24845
2016-04-14 17:25:58,0.005116667
2016-04-14 18:16:58,1.732466667
2016-04-14 18:48:58,1.8925
2016-04-14 20:48:58,2.33275
2016-04-14 20:57:58,1.116633333
2016-04-14 20:58:58,2.184683333
2016-04-14 21:01:58,0.969366667
2016-04-14 22:44:58,1.79595
2016-04-14 22:45:58,0.7383
2016-04-15 03:13:58,2.59425
2016-04-15 05:55:58,5.920933333
2016-04-15 05:56:58,0.329883333
2016-04-15 11:09:58,1.333766667
2016-04-15 11:39:58,1.884383333
2016-04-15 14:53:58,1.7161
2016-04-15 14:54:58,0.488616667
2016-04-15 15:18:58,1.391783333
2016-04-16 10:14:58,1.982116667
2016-04-16 10:16:58,0.998916667
2016-04-17 02:40:58,2.849783333
2016-04-17 02:46:58,2.244
2016-04-17 13:32:58,1.460016667
2016-04-17 13:34:58,0.030883333
2016-04-17 14:21:58,1.763783333
2016-04-17 18:14:58,1.950083333
2016-04-17 18:16:58,0.368716667
2016-04-17 18:38:58,0.422983333
2016-04-17 19:26:58,0.63585
2016-04-17 20:35:58,1.8937
2016-04-17 20:36:58,0.785866667
2016-04-17 21:11:58,0.74925
2016-04-17 21:24:58,2.9677
2016-04-17 21:32:58,1.221783333
2016-04-17 21:35:58,1.8453
2016-04-17 21:41:58,0.74825
2016-04-17 21:43:58,1.788666667
2016-04-18 00:44:58,2.3629
2016-04-18 00:46:58,1.273833333
2016-04-18 00:58:58,2.036183333
2016-04-18 01:02:58,1.96965
2016-04-18 01:33:58,1.9488
2016-04-18 02:05:58,1.932333333
2016-04-18 11:54:58,1.7129
2016-04-18 12:24:58,0.735316667
2016-04-18 12:38:58,3.51655
2016-04-18 13:02:58,0.799283333
2016-04-18 13:06:58,2.9948
2016-04-18 13:11:58,0.667566667
2016-04-18 13:16:58,4.274733333
2016-04-18 13:19:58,0.621166667
2016-04-18 13:39:58,0.9006
2016-04-18 14:18:58,0.26575
2016-04-18 14:47:58,1.876266667
2016-04-18 14:49:58,0.142983333
2016-04-18 15:05:58,1.484316667
2016-04-18 17:22:58,1.72685
2016-04-18 17:23:58,0.441366667
2016-04-18 22:10:58,1.784316667
2016-04-18 22:14:58,0.598733333
2016-04-18 22:19:58,1.59715
2016-04-18 22:21:58,0.6265
2016-04-18 23:20:58,2.136966667
2016-04-18 23:22:58,0.864433333
2016-04-18 23:31:58,2.03035
2016-04-18 23:33:58,0.849516667
2016-04-18 23:56:58,3.939466667
2016-04-19 00:24:58,1.670733333
2016-04-19 00:26:58,3.730483333
2016-04-19 00:30:58,2.610933333
2016-04-19 00:31:58,1.058766667
2016-04-19 00:33:58,2.667233333
2016-04-19 00:37:58,1.010216667
2016-04-19 00:40:58,3.585383333
2016-04-19 00:42:58,2.161983333
2016-04-19 00:43:58,0.981533333
2016-04-19 00:44:58,3.1492
2016-04-19 00:47:58,1.136866667
2016-04-19 00:50:58,3.626683333
2016-04-19 00:52:58,1.376766667
2016-04-19 00:58:58,3.717383333
2016-04-19 01:00:58,2.108783333
2016-04-19 01:03:58,2.5018
2016-04-19 01:04:58,3.776966667
2016-04-19 01:06:58,1.256866667
2016-04-19 03:10:58,0.917583333
2016-04-19 03:23:58,1.900833333
2016-04-19 11:06:58,1.874833333
2016-04-19 13:42:58,0.641283333
2016-04-19 14:16:58,3.605983333
2016-04-19 14:18:58,0.429933333
2016-04-19 15:52:58,1.472216667
2016-04-19 15:54:58,0.3907
2016-04-19 23:10:58,0.64015
2016-04-20 01:20:58,2.443166667
2016-04-20 01:21:58,1.165
2016-04-20 03:40:58,1.873566667
2016-04-20 03:50:58,1.583933333
2016-04-20 10:55:58,1.957516667
2016-04-20 10:57:58,0.807433333
2016-04-20 11:03:58,1.983783333
2016-04-20 11:05:58,0.89775
2016-04-20 23:42:58,0.66275
2016-04-21 00:11:58,2.143666667
2016-04-21 10:35:58,0.8629
2016-04-21 11:01:58,2.750566667
2016-04-21 11:12:58,2.589383333
2016-04-21 11:13:58,0.888466667
2016-04-21 15:31:58,1.448883333
2016-04-21 15:40:58,0.1064
2016-04-21 22:23:58,1.649316667
2016-04-21 22:24:58,0.515183333
2016-04-22 00:13:58,2.617716667
2016-04-22 01:19:58,1.065933333
2016-04-22 03:04:58,2.053883333
2016-04-22 10:59:58,2.313783333
2016-04-22 18:56:58,2.515883333
2016-04-22 18:57:58,6.006283333
2016-04-22 18:58:58,0.69655
2016-04-22 19:13:58,4.707533333
2016-04-22 19:14:58,3.00365
2016-04-22 19:15:58,0.8795
2016-04-22 20:02:58,4.898366667
2016-04-22 20:04:58,0.66115
2016-04-22 23:42:58,1.079683333
